User_ID,Install_Date,Campaign_ID,Device,Country,Age_Group,App_Version
U04396,2024-05-27,C004,iOS,India,45-54,v2.3
U04397,2024-05-03,C004,Android,USA,45-54,v2.1
U04398,2024-01-15,C002,iOS,UK,25-34,v2.1
U04399,2024-05-04,C002,Android,UK,35-44,v2.1
U04400,2024-04-26,C004,iOS,UK,25-34,v2.4
U04401,2024-02-02,C001,iOS,USA,18-24,v2.4
U04402,2024-06-21,C001,Android,Germany,25-34,v2.2
U04403,2024-04-01,C006,iOS,Germany,35-44,v2.4
U04404,2024-04-15,C002,Android,USA,25-34,v2.2
U04405,2024-02-22,C006,iOS,Australia,18-24,v2.3
U04406,2024-04-05,C001,Android,Singapore,35-44,v2.3
U04407,2024-01-21,C002,Android,India,35-44,v2.3
U04408,2024-02-12,C004,iOS,Canada,25-34,v2.3
U04409,2024-06-07,C001,iOS,USA,45-54,v2.4
U04410,2024-01-20,C006,Android,Canada,25-34,v2.3
U04411,2024-05-12,C005,Android,UK,25-34,v2.4
U04412,2024-02-15,C001,iOS,France,35-44,v2.3
U04413,2024-05-26,C001,Android,Germany,35-44,v2.4
U04414,2024-05-16,C001,iOS,USA,25-34,v2.4
U04415,2024-02-14,C002,iOS,Australia,45-54,v2.3
U04416,2024-03-02,C006,Android,France,35-44,v2.2
U04417,2024-01-17,C003,iOS,India,25-34,v2.4
U04418,2024-03-16,C004,iOS,UK,25-34,v2.3
U04419,2024-04-02,C001,iOS,UK,18-24,v2.2
U04420,2024-03-19,C002,iOS,USA,35-44,v2.1
U04421,2024-01-13,C004,Android,USA,35-44,v2.3
U04422,2024-03-21,C002,iOS,France,25-34,v2.4
U04423,2024-03-19,C002,Android,UK,25-34,v2.4
U04424,2024-06-01,C004,iOS,India,45-54,v2.3
U04425,2024-03-28,C001,iOS,Australia,55+,v2.4
U04426,2024-01-27,C001,Android,India,35-44,v2.4
U04427,2024-04-07,C004,iOS,UK,35-44,v2.4
U04428,2024-06-28,C004,Android,UK,25-34,v2.4
U04429,2024-02-01,C002,iOS,France,55+,v2.2
U04430,2024-01-22,C004,iOS,India,25-34,v2.4
U04431,2024-04-07,C005,iOS,USA,18-24,v2.3
U04432,2024-06-10,C002,iOS,India,18-24,v2.1
U04433,2024-03-29,C003,iOS,Germany,35-44,v2.4
U04434,2024-06-11,C002,iOS,UK,35-44,v2.1
U04435,2024-02-21,C001,iOS,Singapore,35-44,v2.4
U04436,2024-03-09,C003,Android,Germany,25-34,v2.2
U04437,2024-04-28,C006,iOS,USA,25-34,v2.2
U04438,2024-01-12,C002,Android,India,45-54,v2.1
U04439,2024-02-07,C006,Android,USA,45-54,v2.1
U04440,2024-05-21,C001,Android,France,25-34,v2.3
U04441,2024-04-01,C005,Android,USA,55+,v2.3
U04442,2024-06-04,C006,iOS,Canada,25-34,v2.1
U04443,2024-05-08,C006,Android,USA,25-34,v2.4
U04444,2024-02-22,C001,Android,USA,45-54,v2.3
U04445,2024-02-04,C001,iOS,USA,55+,v2.3
U04446,2024-04-07,C002,Android,India,35-44,v2.4
U04447,2024-01-19,C001,Android,UK,35-44,v2.4
U04448,2024-02-05,C005,iOS,UK,18-24,v2.4
U04449,2024-02-19,C003,iOS,USA,45-54,v2.2
U04450,2024-04-24,C006,iOS,Canada,18-24,v2.3
U04451,2024-02-23,C002,Android,Germany,45-54,v2.3
U04452,2024-03-23,C004,iOS,Singapore,25-34,v2.3
U04453,2024-05-30,C004,iOS,USA,25-34,v2.1
U04454,2024-04-02,C001,iOS,Canada,35-44,v2.4
U04455,2024-04-14,C003,Android,France,25-34,v2.2
U04456,2024-06-17,C004,iOS,Germany,25-34,v2.3
U04457,2024-05-12,C002,Android,Germany,25-34,v2.4
U04458,2024-04-07,C004,iOS,India,25-34,v2.4
U04459,2024-06-18,C003,iOS,India,25-34,v2.2
U04460,2024-05-17,C006,Android,UK,18-24,v2.2
U04461,2024-02-23,C001,Android,USA,25-34,v2.4
U04462,2024-06-23,C006,iOS,India,35-44,v2.3
U04463,2024-06-05,C006,iOS,Germany,18-24,v2.4
U04464,2024-03-12,C003,Android,USA,18-24,v2.2
U04465,2024-06-11,C001,Android,USA,25-34,v2.4
U04466,2024-03-25,C004,iOS,USA,35-44,v2.2
U04467,2024-06-30,C002,iOS,Singapore,18-24,v2.3
U04468,2024-05-14,C002,Android,India,25-34,v2.3
U04469,2024-01-31,C005,Android,Germany,35-44,v2.3
U04470,2024-03-26,C001,Android,USA,25-34,v2.4
U04471,2024-06-13,C002,Android,Canada,25-34,v2.3
U04472,2024-03-01,C006,iOS,Germany,25-34,v2.2
U04473,2024-05-09,C005,iOS,UK,35-44,v2.4
U04474,2024-01-22,C004,iOS,USA,35-44,v2.2
U04475,2024-03-12,C001,iOS,Germany,45-54,v2.2
U04476,2024-06-18,C004,iOS,USA,18-24,v2.3
U04477,2024-03-06,C002,Android,Singapore,45-54,v2.4
U04478,2024-01-09,C002,Android,UK,25-34,v2.1
U04479,2024-03-26,C006,iOS,UK,45-54,v2.3
U04480,2024-04-12,C006,iOS,India,25-34,v2.2
U04481,2024-01-05,C002,Android,India,18-24,v2.4
U04482,2024-05-04,C005,Android,France,25-34,v2.4
U04483,2024-05-06,C001,Android,Germany,25-34,v2.4
U04484,2024-03-17,C004,iOS,Canada,18-24,v2.3
U04485,2024-03-30,C002,Android,India,18-24,v2.3
U04486,2024-01-11,C001,iOS,India,25-34,v2.3
U04487,2024-06-15,C005,iOS,UK,18-24,v2.3
U04488,2024-03-28,C006,iOS,UK,18-24,v2.2
U04489,2024-03-07,C001,Android,USA,35-44,v2.2
U04490,2024-04-11,C001,iOS,Germany,18-24,v2.3
U04491,2024-03-28,C001,Android,Canada,25-34,v2.2
U04492,2024-05-09,C001,iOS,USA,18-24,v2.4
U04493,2024-03-11,C002,Android,Canada,18-24,v2.2
U04494,2024-01-26,C002,iOS,USA,25-34,v2.4
U04495,2024-03-03,C003,Android,Australia,25-34,v2.3
U04496,2024-04-21,C002,Android,Canada,18-24,v2.1
U04497,2024-03-24,C002,Android,Canada,35-44,v2.3
U04498,2024-03-19,C001,Android,USA,35-44,v2.2
U04499,2024-04-15,C005,iOS,UK,18-24,v2.3
U04500,2024-06-05,C005,iOS,USA,55+,v2.2
U04501,2024-01-29,C002,iOS,USA,18-24,v2.1
U04502,2024-01-13,C001,Android,Canada,25-34,v2.4
U04503,2024-03-14,C004,iOS,Australia,45-54,v2.4
U04504,2024-06-26,C003,iOS,USA,25-34,v2.4
U04505,2024-03-27,C002,iOS,USA,35-44,v2.4
U04506,2024-05-04,C002,iOS,USA,35-44,v2.3
U04507,2024-06-07,C004,iOS,France,25-34,v2.4
U04508,2024-03-30,C003,Android,Australia,35-44,v2.4
U04509,2024-03-29,C003,Android,France,25-34,v2.3
U04510,2024-06-16,C002,iOS,Germany,45-54,v2.4
U04511,2024-03-08,C004,iOS,UK,18-24,v2.2
U04512,2024-06-16,C005,Android,USA,25-34,v2.3
U04513,2024-03-05,C002,Android,Singapore,35-44,v2.1
U04514,2024-05-06,C004,iOS,Germany,45-54,v2.2
U04515,2024-03-15,C001,iOS,USA,25-34,v2.1
U04516,2024-02-25,C003,iOS,Australia,25-34,v2.2
U04517,2024-01-07,C001,Android,UK,18-24,v2.3
U04518,2024-06-22,C001,Android,Germany,25-34,v2.1
U04519,2024-04-08,C002,Android,USA,18-24,v2.3
U04520,2024-06-28,C004,Android,USA,35-44,v2.3
U04521,2024-06-29,C001,Android,USA,45-54,v2.2
U04522,2024-05-20,C005,Android,USA,25-34,v2.2
U04523,2024-02-20,C005,iOS,UK,45-54,v2.4
U04524,2024-06-29,C003,iOS,USA,25-34,v2.2
U04525,2024-05-17,C001,Android,Singapore,18-24,v2.3
U04526,2024-01-28,C004,Android,UK,18-24,v2.3
U04527,2024-03-20,C001,Android,Singapore,18-24,v2.3
U04528,2024-06-21,C006,iOS,Australia,35-44,v2.3
U04529,2024-01-17,C006,iOS,Singapore,18-24,v2.4
U04530,2024-06-19,C001,iOS,USA,35-44,v2.4
U04531,2024-06-09,C002,iOS,France,25-34,v2.1
U04532,2024-02-14,C006,iOS,India,35-44,v2.2
U04533,2024-04-30,C005,Android,Australia,45-54,v2.2
U04534,2024-05-09,C005,iOS,USA,35-44,v2.1
U04535,2024-02-02,C004,Android,Germany,18-24,v2.2
U04536,2024-06-17,C001,Android,Germany,18-24,v2.2
U04537,2024-05-05,C005,iOS,Germany,18-24,v2.3
U04538,2024-06-07,C005,iOS,Germany,25-34,v2.4
U04539,2024-06-10,C004,iOS,USA,18-24,v2.3
U04540,2024-03-22,C002,Android,UK,18-24,v2.4
U04541,2024-05-16,C004,Android,Australia,18-24,v2.3
U04542,2024-04-25,C001,Android,Australia,18-24,v2.2
U04543,2024-06-14,C004,iOS,Canada,25-34,v2.4
U04544,2024-04-19,C003,Android,USA,45-54,v2.4
U04545,2024-01-21,C002,Android,UK,55+,v2.2
U04546,2024-05-13,C001,iOS,USA,18-24,v2.1
U04547,2024-02-17,C002,iOS,India,18-24,v2.1
U04548,2024-05-03,C006,iOS,USA,45-54,v2.1
U04549,2024-05-26,C001,iOS,Australia,25-34,v2.4
U04550,2024-03-01,C005,iOS,Germany,25-34,v2.3
U04551,2024-06-16,C003,Android,Canada,18-24,v2.1
U04552,2024-02-07,C001,iOS,France,25-34,v2.1
U04553,2024-03-17,C001,iOS,Canada,18-24,v2.4
U04554,2024-06-20,C001,Android,Australia,45-54,v2.2
U04555,2024-04-19,C002,iOS,Canada,25-34,v2.3
U04556,2024-06-24,C004,Android,UK,35-44,v2.2
U04557,2024-05-25,C001,iOS,Australia,25-34,v2.1
U04558,2024-03-17,C001,Android,Singapore,35-44,v2.3
U04559,2024-06-23,C001,iOS,Germany,25-34,v2.3
U04560,2024-02-18,C002,iOS,Canada,25-34,v2.1
U04561,2024-03-11,C001,Android,India,18-24,v2.2
U04562,2024-04-11,C004,Android,USA,18-24,v2.4
U04563,2024-02-05,C001,iOS,Germany,35-44,v2.3
U04564,2024-05-10,C002,Android,USA,18-24,v2.4
U04565,2024-06-03,C001,Android,USA,18-24,v2.3
U04566,2024-03-17,C001,Android,Canada,18-24,v2.3
U04567,2024-03-02,C006,iOS,UK,25-34,v2.4
U04568,2024-04-06,C003,Android,Australia,18-24,v2.4
U04569,2024-01-21,C002,Android,Germany,18-24,v2.3
U04570,2024-02-18,C001,iOS,USA,35-44,v2.4
U04571,2024-05-24,C003,Android,USA,35-44,v2.3
U04572,2024-01-26,C003,iOS,France,35-44,v2.2
U04573,2024-03-29,C002,iOS,UK,35-44,v2.1
U04574,2024-03-05,C006,Android,UK,18-24,v2.3
U04575,2024-05-18,C005,Android,Canada,35-44,v2.2
U04576,2024-04-24,C002,iOS,Germany,25-34,v2.4
U04577,2024-04-27,C002,Android,France,18-24,v2.2
U04578,2024-03-20,C002,Android,France,55+,v2.4
U04579,2024-04-26,C004,Android,UK,18-24,v2.4
U04580,2024-03-01,C001,iOS,USA,45-54,v2.4
U04581,2024-04-25,C002,Android,USA,55+,v2.4
U04582,2024-03-28,C001,iOS,USA,45-54,v2.4
U04583,2024-05-30,C002,Android,USA,45-54,v2.4
U04584,2024-05-18,C001,iOS,UK,25-34,v2.2
U04585,2024-05-03,C001,Android,France,45-54,v2.3
U04586,2024-05-28,C004,iOS,USA,45-54,v2.2
U04587,2024-01-14,C003,Android,USA,25-34,v2.3
U04588,2024-03-15,C004,iOS,USA,18-24,v2.3
U04589,2024-04-26,C001,iOS,Canada,25-34,v2.3
U04590,2024-06-23,C001,iOS,UK,25-34,v2.4
U04591,2024-04-07,C003,iOS,USA,45-54,v2.3
U04592,2024-05-31,C004,iOS,France,35-44,v2.4
U04593,2024-01-18,C001,iOS,USA,25-34,v2.1
U04594,2024-04-23,C006,Android,USA,25-34,v2.1
U04595,2024-06-16,C001,iOS,France,18-24,v2.2
U04596,2024-04-29,C003,Android,Germany,55+,v2.1
U04597,2024-01-22,C001,iOS,UK,25-34,v2.2
U04598,2024-06-01,C002,iOS,Germany,25-34,v2.4
U04599,2024-06-16,C006,iOS,UK,18-24,v2.4
U04600,2024-03-02,C001,iOS,Canada,55+,v2.2
U04601,2024-04-07,C001,iOS,Australia,18-24,v2.4
U04602,2024-04-06,C003,Android,Australia,35-44,v2.1
U04603,2024-06-05,C002,iOS,USA,25-34,v2.3
U04604,2024-02-05,C004,iOS,USA,18-24,v2.4
U04605,2024-01-13,C001,iOS,India,25-34,v2.4
U04606,2024-05-22,C002,iOS,Germany,25-34,v2.2
U04607,2024-05-28,C004,Android,USA,18-24,v2.2
U04608,2024-03-30,C006,Android,USA,18-24,v2.2
U04609,2024-04-23,C002,Android,Singapore,25-34,v2.4
U04610,2024-05-02,C003,Android,USA,25-34,v2.4
U04611,2024-05-19,C002,Android,UK,35-44,v2.4
U04612,2024-02-13,C001,Android,India,18-24,v2.4
U04613,2024-06-08,C006,Android,Canada,55+,v2.4
U04614,2024-05-31,C005,Android,USA,25-34,v2.3
U04615,2024-05-03,C001,Android,USA,45-54,v2.4
U04616,2024-03-05,C005,Android,Canada,45-54,v2.2
U04617,2024-01-29,C003,Android,USA,25-34,v2.3
U04618,2024-03-01,C001,iOS,Canada,18-24,v2.1
U04619,2024-03-23,C001,iOS,USA,25-34,v2.4
U04620,2024-02-08,C006,iOS,UK,35-44,v2.4
U04621,2024-01-22,C004,iOS,USA,55+,v2.1
U04622,2024-03-11,C003,Android,Australia,35-44,v2.1
U04623,2024-03-09,C002,iOS,USA,35-44,v2.1
U04624,2024-01-26,C002,iOS,Australia,25-34,v2.2
U04625,2024-01-14,C001,Android,UK,25-34,v2.4
U04626,2024-03-15,C004,Android,Germany,18-24,v2.3
U04627,2024-04-05,C003,iOS,India,35-44,v2.2
U04628,2024-05-16,C004,iOS,UK,18-24,v2.2
U04629,2024-04-24,C006,iOS,UK,25-34,v2.2
U04630,2024-06-18,C003,iOS,UK,35-44,v2.1
U04631,2024-04-03,C001,iOS,USA,35-44,v2.4
U04632,2024-05-03,C004,iOS,UK,18-24,v2.2
U04633,2024-01-31,C005,iOS,Australia,25-34,v2.2
U04634,2024-06-29,C001,iOS,France,45-54,v2.3
U04635,2024-02-20,C004,Android,USA,35-44,v2.2
U04636,2024-05-17,C006,Android,USA,25-34,v2.2
U04637,2024-04-19,C005,Android,Canada,18-24,v2.3
U04638,2024-01-05,C006,iOS,France,25-34,v2.4
U04639,2024-01-29,C006,Android,India,25-34,v2.4
U04640,2024-03-01,C003,iOS,UK,35-44,v2.3
U04641,2024-05-19,C001,iOS,USA,35-44,v2.4
U04642,2024-04-30,C004,iOS,India,25-34,v2.4
U04643,2024-05-02,C001,Android,USA,35-44,v2.2
U04644,2024-03-28,C005,Android,USA,25-34,v2.3
U04645,2024-04-06,C002,iOS,India,35-44,v2.4
U04646,2024-02-27,C006,Android,Canada,45-54,v2.3
U04647,2024-05-26,C001,Android,USA,25-34,v2.1
U04648,2024-03-16,C001,iOS,France,55+,v2.3
U04649,2024-01-13,C003,iOS,UK,35-44,v2.3
U04650,2024-05-02,C002,iOS,UK,25-34,v2.4
U04651,2024-06-26,C005,iOS,USA,18-24,v2.1
U04652,2024-04-15,C005,iOS,Canada,18-24,v2.4
U04653,2024-06-10,C006,Android,Australia,18-24,v2.2
U04654,2024-06-30,C001,iOS,France,25-34,v2.4
U04655,2024-03-07,C003,Android,USA,55+,v2.1
U04656,2024-01-03,C004,iOS,UK,35-44,v2.2
U04657,2024-03-25,C004,Android,USA,45-54,v2.2
U04658,2024-05-27,C003,iOS,Germany,35-44,v2.4
U04659,2024-06-06,C002,iOS,Australia,35-44,v2.4
U04660,2024-01-22,C006,iOS,Canada,35-44,v2.2
U04661,2024-02-11,C004,iOS,Germany,25-34,v2.1
U04662,2024-02-21,C001,iOS,Canada,35-44,v2.3
U04663,2024-04-20,C002,iOS,UK,45-54,v2.3
U04664,2024-02-07,C002,iOS,France,35-44,v2.3
U04665,2024-06-17,C006,Android,USA,35-44,v2.2
U04666,2024-06-07,C003,iOS,Australia,18-24,v2.3
U04667,2024-04-03,C005,iOS,Canada,35-44,v2.3
U04668,2024-02-29,C004,iOS,UK,25-34,v2.2
U04669,2024-06-20,C003,iOS,Singapore,25-34,v2.3
U04670,2024-05-22,C004,iOS,UK,45-54,v2.4
U04671,2024-01-26,C006,iOS,India,18-24,v2.3
U04672,2024-06-10,C006,Android,UK,55+,v2.3
U04673,2024-01-26,C005,iOS,Germany,55+,v2.1
U04674,2024-05-25,C003,iOS,France,18-24,v2.2
U04675,2024-03-29,C001,Android,USA,18-24,v2.4
U04676,2024-03-24,C001,iOS,Australia,25-34,v2.3
U04677,2024-05-16,C005,iOS,Canada,55+,v2.3
U04678,2024-06-27,C001,iOS,India,45-54,v2.4
U04679,2024-03-28,C002,iOS,Canada,18-24,v2.4
U04680,2024-01-23,C001,iOS,Germany,18-24,v2.3
U04681,2024-05-12,C001,iOS,UK,55+,v2.4
U04682,2024-03-29,C006,iOS,Germany,35-44,v2.3
U04683,2024-03-06,C006,Android,Canada,45-54,v2.2
U04684,2024-06-26,C003,Android,USA,55+,v2.4
U04685,2024-04-10,C002,iOS,Singapore,35-44,v2.2
U04686,2024-03-12,C002,iOS,Germany,18-24,v2.3
U04687,2024-01-20,C004,Android,Australia,45-54,v2.4
U04688,2024-03-01,C002,iOS,Germany,25-34,v2.4
U04689,2024-03-21,C001,iOS,USA,25-34,v2.3
U04690,2024-04-01,C004,iOS,USA,45-54,v2.3
U04691,2024-06-24,C001,Android,UK,55+,v2.1
U04692,2024-05-31,C001,iOS,India,35-44,v2.3
U04693,2024-01-25,C005,Android,Canada,25-34,v2.3
U04694,2024-05-08,C003,iOS,UK,25-34,v2.4
U04695,2024-04-10,C004,iOS,UK,25-34,v2.3
U04696,2024-05-10,C003,iOS,USA,25-34,v2.4
U04697,2024-04-17,C006,iOS,USA,18-24,v2.3
U04698,2024-03-26,C006,Android,USA,18-24,v2.3
U04699,2024-05-14,C001,iOS,UK,25-34,v2.4
U04700,2024-06-12,C006,iOS,Australia,45-54,v2.3
U04701,2024-06-10,C001,iOS,USA,18-24,v2.3
U04702,2024-01-08,C006,iOS,Germany,35-44,v2.4
U04703,2024-05-13,C004,Android,Singapore,25-34,v2.3
U04704,2024-03-29,C006,Android,UK,25-34,v2.1
U04705,2024-04-09,C003,iOS,India,25-34,v2.3
U04706,2024-04-16,C002,iOS,Canada,35-44,v2.4
U04707,2024-01-22,C002,iOS,UK,35-44,v2.4
U04708,2024-04-12,C001,iOS,India,18-24,v2.1
U04709,2024-06-09,C004,iOS,India,18-24,v2.1
U04710,2024-03-30,C003,Android,USA,35-44,v2.2
U04711,2024-04-30,C004,iOS,UK,35-44,v2.1
U04712,2024-05-06,C004,iOS,Canada,18-24,v2.3
U04713,2024-04-05,C002,iOS,UK,45-54,v2.2
U04714,2024-06-19,C001,Android,Singapore,25-34,v2.3
U04715,2024-06-17,C001,iOS,Canada,18-24,v2.4
U04716,2024-01-10,C004,Android,Canada,18-24,v2.4
U04717,2024-04-12,C004,iOS,USA,18-24,v2.3
U04718,2024-04-10,C001,iOS,Germany,25-34,v2.3
U04719,2024-06-20,C001,iOS,UK,18-24,v2.2
U04720,2024-03-19,C004,iOS,UK,35-44,v2.4
U04721,2024-01-28,C002,iOS,Singapore,25-34,v2.4
U04722,2024-04-15,C004,iOS,Canada,35-44,v2.3
U04723,2024-05-13,C004,iOS,UK,18-24,v2.4
U04724,2024-06-10,C002,iOS,UK,18-24,v2.2
U04725,2024-03-14,C001,iOS,USA,45-54,v2.4
U04726,2024-01-27,C001,iOS,USA,25-34,v2.1
U04727,2024-03-08,C001,iOS,Canada,35-44,v2.3
U04728,2024-01-04,C002,iOS,USA,35-44,v2.4
U04729,2024-02-16,C001,iOS,USA,25-34,v2.2
U04730,2024-06-11,C004,Android,USA,18-24,v2.1
U04731,2024-02-05,C003,Android,France,45-54,v2.4
U04732,2024-03-13,C002,iOS,UK,45-54,v2.2
U04733,2024-05-22,C001,iOS,France,18-24,v2.1
U04734,2024-04-28,C001,iOS,USA,18-24,v2.1
U04735,2024-01-29,C006,iOS,UK,35-44,v2.3
U04736,2024-02-01,C006,Android,Canada,18-24,v2.3
U04737,2024-01-02,C002,iOS,USA,35-44,v2.1
U04738,2024-05-08,C003,Android,France,45-54,v2.4
U04739,2024-06-06,C001,iOS,India,55+,v2.4
U04740,2024-02-06,C006,Android,USA,25-34,v2.4
U04741,2024-03-15,C001,iOS,USA,25-34,v2.2
U04742,2024-01-18,C003,iOS,France,45-54,v2.3
U04743,2024-03-20,C001,Android,India,35-44,v2.2
U04744,2024-03-21,C004,iOS,Canada,18-24,v2.3
U04745,2024-01-10,C003,iOS,Canada,25-34,v2.1
U04746,2024-04-08,C002,iOS,France,25-34,v2.2
U04747,2024-01-06,C001,iOS,Germany,35-44,v2.3
U04748,2024-03-21,C003,Android,UK,25-34,v2.4
U04749,2024-06-02,C002,iOS,Australia,18-24,v2.2
U04750,2024-04-25,C002,Android,Canada,55+,v2.3
U04751,2024-01-01,C004,iOS,Canada,35-44,v2.3
U04752,2024-06-06,C002,iOS,Canada,55+,v2.1
U04753,2024-04-08,C001,iOS,Germany,25-34,v2.2
U04754,2024-01-17,C004,iOS,USA,55+,v2.3
U04755,2024-01-23,C004,iOS,UK,25-34,v2.3
U04756,2024-03-26,C002,Android,UK,18-24,v2.1
U04757,2024-03-14,C001,iOS,USA,25-34,v2.3
U04758,2024-03-17,C006,iOS,Canada,35-44,v2.3
U04759,2024-03-10,C003,iOS,USA,45-54,v2.2
U04760,2024-01-28,C001,iOS,India,45-54,v2.1
U04761,2024-01-19,C002,Android,Germany,18-24,v2.3
U04762,2024-05-26,C006,Android,Germany,45-54,v2.4
U04763,2024-04-23,C003,iOS,India,25-34,v2.3
U04764,2024-04-18,C005,Android,USA,18-24,v2.4
U04765,2024-03-09,C002,iOS,Singapore,25-34,v2.4
U04766,2024-04-18,C002,iOS,UK,35-44,v2.3
U04767,2024-05-24,C004,Android,India,25-34,v2.2
U04768,2024-05-25,C006,iOS,Australia,45-54,v2.4
U04769,2024-04-02,C001,iOS,India,18-24,v2.3
U04770,2024-05-29,C003,iOS,USA,25-34,v2.4
U04771,2024-01-29,C006,Android,Canada,25-34,v2.2
U04772,2024-04-26,C001,iOS,USA,25-34,v2.4
U04773,2024-03-10,C003,Android,UK,45-54,v2.4
U04774,2024-05-23,C005,Android,USA,25-34,v2.4
U04775,2024-06-08,C001,iOS,France,25-34,v2.4
U04776,2024-03-07,C004,Android,Singapore,25-34,v2.2
U04777,2024-02-01,C006,iOS,Canada,25-34,v2.1
U04778,2024-01-02,C002,iOS,UK,45-54,v2.4
U04779,2024-04-28,C004,iOS,Australia,25-34,v2.3
U04780,2024-04-10,C004,Android,Canada,55+,v2.3
U04781,2024-03-08,C002,iOS,France,25-34,v2.3
U04782,2024-01-04,C001,iOS,Singapore,35-44,v2.3
U04783,2024-01-02,C005,iOS,Australia,25-34,v2.2
U04784,2024-06-27,C005,iOS,USA,25-34,v2.4
U04785,2024-05-29,C006,iOS,UK,45-54,v2.3
U04786,2024-03-25,C001,Android,USA,18-24,v2.1
U04787,2024-01-21,C005,Android,UK,35-44,v2.1
U04788,2024-03-24,C002,iOS,France,25-34,v2.3
U04789,2024-03-05,C006,Android,Canada,18-24,v2.4
U04790,2024-02-29,C001,Android,Canada,18-24,v2.4
U04791,2024-05-15,C005,Android,USA,35-44,v2.1
U04792,2024-06-23,C004,Android,Australia,25-34,v2.3
U04793,2024-02-02,C001,Android,UK,25-34,v2.2
U04794,2024-02-01,C003,Android,Singapore,55+,v2.2
U04795,2024-04-15,C005,Android,Singapore,35-44,v2.1
U04796,2024-02-05,C001,iOS,Singapore,25-34,v2.4
U04797,2024-01-06,C002,Android,USA,55+,v2.4
U04798,2024-02-01,C003,iOS,Canada,55+,v2.2
U04799,2024-01-08,C001,iOS,Germany,35-44,v2.3
U04800,2024-03-02,C002,iOS,India,35-44,v2.1
U04801,2024-04-28,C002,iOS,UK,18-24,v2.3
U04802,2024-01-18,C004,Android,Australia,55+,v2.2
U04803,2024-05-16,C001,Android,Germany,45-54,v2.4
U04804,2024-02-14,C002,Android,USA,25-34,v2.4
U04805,2024-05-25,C002,Android,India,25-34,v2.4
U04806,2024-04-16,C004,iOS,Australia,25-34,v2.4
U04807,2024-06-10,C002,Android,USA,25-34,v2.4
U04808,2024-01-30,C001,Android,UK,18-24,v2.2
U04809,2024-06-03,C004,iOS,Canada,25-34,v2.4
U04810,2024-03-22,C004,Android,Australia,35-44,v2.4
U04811,2024-04-09,C004,iOS,USA,25-34,v2.3
U04812,2024-02-13,C006,iOS,Australia,18-24,v2.4
U04813,2024-04-09,C006,iOS,UK,18-24,v2.4
U04814,2024-04-11,C002,iOS,UK,25-34,v2.2
U04815,2024-05-17,C005,iOS,USA,35-44,v2.3
U04816,2024-05-05,C002,iOS,USA,45-54,v2.3
U04817,2024-06-03,C005,Android,France,25-34,v2.3
U04818,2024-05-24,C006,Android,USA,25-34,v2.4
U04819,2024-01-19,C001,Android,Singapore,55+,v2.3
U04820,2024-02-25,C004,iOS,Singapore,25-34,v2.4
U04821,2024-04-20,C001,iOS,India,25-34,v2.4
U04822,2024-02-22,C001,Android,USA,25-34,v2.4
U04823,2024-01-09,C004,iOS,UK,55+,v2.3
U04824,2024-06-12,C003,iOS,UK,45-54,v2.4
U04825,2024-01-29,C001,iOS,Australia,25-34,v2.1
U04826,2024-06-11,C002,Android,Singapore,35-44,v2.2
U04827,2024-03-30,C001,iOS,UK,18-24,v2.3
U04828,2024-01-06,C003,iOS,USA,45-54,v2.1
U04829,2024-06-23,C004,iOS,Australia,35-44,v2.2
U04830,2024-04-11,C002,iOS,Germany,25-34,v2.3
U04831,2024-06-24,C004,iOS,USA,18-24,v2.3
U04832,2024-06-07,C002,iOS,USA,18-24,v2.3
U04833,2024-02-14,C001,iOS,UK,18-24,v2.3
U04834,2024-02-03,C001,iOS,Germany,25-34,v2.1
U04835,2024-02-18,C004,Android,France,35-44,v2.2
U04836,2024-04-26,C002,iOS,UK,25-34,v2.3
U04837,2024-05-23,C001,Android,France,35-44,v2.2
U04838,2024-04-18,C005,Android,Canada,45-54,v2.3
U04839,2024-06-22,C002,iOS,France,25-34,v2.2
U04840,2024-03-05,C001,iOS,UK,25-34,v2.3
U04841,2024-01-02,C001,iOS,USA,35-44,v2.3
U04842,2024-01-26,C002,Android,USA,25-34,v2.3
U04843,2024-04-15,C005,iOS,UK,18-24,v2.1
U04844,2024-04-01,C001,Android,Australia,55+,v2.3
U04845,2024-05-26,C006,iOS,Germany,35-44,v2.2
U04846,2024-02-11,C004,iOS,Australia,35-44,v2.2
U04847,2024-05-21,C006,iOS,France,18-24,v2.3
U04848,2024-04-23,C004,iOS,India,35-44,v2.4
U04849,2024-03-19,C003,iOS,India,35-44,v2.4
U04850,2024-06-01,C002,Android,UK,45-54,v2.4
U04851,2024-03-24,C002,Android,France,25-34,v2.4
U04852,2024-05-21,C003,iOS,UK,55+,v2.2
U04853,2024-05-30,C001,iOS,USA,55+,v2.4
U04854,2024-05-16,C006,iOS,Australia,35-44,v2.2
U04855,2024-05-19,C002,Android,France,25-34,v2.4
U04856,2024-02-15,C004,Android,USA,35-44,v2.4
U04857,2024-03-16,C004,iOS,France,18-24,v2.4
U04858,2024-03-31,C003,iOS,USA,35-44,v2.4
U04859,2024-01-23,C001,iOS,USA,35-44,v2.3
U04860,2024-01-05,C004,Android,USA,55+,v2.3
U04861,2024-03-05,C002,Android,UK,55+,v2.1
U04862,2024-05-25,C006,Android,Singapore,35-44,v2.4
U04863,2024-01-10,C005,iOS,USA,55+,v2.2
U04864,2024-01-30,C005,iOS,Australia,35-44,v2.3
